"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2010",365,209426.907471831,38051.729318026,249361.953152352,21356.5858642855,849423.405897146
"WY 2011",365,710833.491484625,125372.968875557,383571.641966568,232254.663492965,1684944.1292553
"WY 2012",366,14805.4880404744,1872.964128487,12768.3756834955,2599.83775422903,48352.1144462212
"WY 2013",365,190750.347995648,40168.8568337596,307821.098415316,10920.3635272452,924465.391228059
"WY 2014",365,546.938303788975,76.8640808126684,8128.56534968145,0.385871555781899,3493.98471801117
"WY 2015",365,175274.019919384,37952.8690497667,1242085.10531008,501.439693825549,1196150.23146799
"WY 2016",366,136308.40987459,20265.2646551357,195395.654755218,9828.69207609643,618809.169405788
"WY 2017",365,4092443.40809712,698764.003383673,1667403.49953364,1758106.04430251,8169972.85862761
