"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.000943064494943681,0.000146460228674865,0.000820966068520006,0.000163210186329186,0.00309999114418706
"2","WY 2017",365,0.000458823398645552,7.79197929394182e-05,0.000226086681852329,0.000165036491239701,0.00102637934423207
