"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.00226448124372927,0.000225211265796175,0.0014489716727461,0.000605041285130757,0.0060132347425373
"2","WY 2017",365,0.0129186867159938,0.00129865152257195,0.00382244406064311,0.00702097504931574,0.0218570187328038
"3","WY 2018",365,3.38860758012279e-05,7.9503036548876e-06,3.70092883460766e-05,4.02944693181887e-06,0.000129954689563114
