"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2013",365,36194.4305500896,6575.0732132456,175312.591586621,219.988373897818,243451.91800396
"2","WY 2014",365,0,0,NA,NA,NA
"3","WY 2015",365,35396.0305746138,6714.42417996287,130963.461558378,371.613573791673,229512.953913196
"4","WY 2016",366,36914.101894145,6669.10471534117,176877.298302619,229.290687798015,248040.828908656
"5","WY 2017",365,1112504.61543835,218304.288031564,985040.319830233,187492.707108856,3700237.07778282
"6","WY 2018",365,0,0,NA,NA,NA
"7","WY 2019",365,647896.221414524,123158.399707482,851038.686147286,55139.4897107697,2793310.53095942
