Site	Dates	Flow
11452500	2017-03-15	3034
11452500	2017-03-16	2988
11452500	2017-03-17	2928
11452500	2017-03-18	2893
11452500	2017-03-19	2831
11452500	2017-03-20	2678
11452500	2017-03-21	2783
11452500	2017-03-22	2844
11452500	2017-03-23	1966
11452500	2017-03-24	1832
11452500	2017-03-25	2212
11452500	2017-03-26	1901
11452500	2017-03-27	1810
11452500	2017-03-28	1741
11452500	2017-03-29	1681
11452500	2017-03-30	1639
11452500	2017-03-31	1155
11452500	2017-04-01	993
11452500	2017-04-02	770
11452500	2017-04-03	674
11452500	2017-04-04	551
11452500	2017-04-05	456
11452500	2017-04-06	446
11452500	2017-04-07	1257
11452500	2017-04-08	1743
11452500	2017-04-09	1831
11452500	2017-04-10	1455
11452500	2017-04-11	1390
11452500	2017-04-12	1375
11452500	2017-04-13	1529
11452500	2017-04-14	1511
11452500	2017-04-15	1418
11452500	2017-04-16	1409
11452500	2017-04-17	1615
11452500	2017-04-18	1614
11452500	2017-04-19	1576
11452500	2017-04-20	1263
11452500	2017-04-21	1215
11452500	2017-04-22	1185
11452500	2017-04-23	833
11452500	2017-04-24	627
11452500	2017-04-25	477
11452500	2017-04-26	364
11452500	2017-04-27	300
11452500	2017-04-28	187
11452500	2017-04-29	212
11452500	2017-04-30	314
11452500	2017-05-01	235
11452500	2017-05-02	209
11452500	2017-05-03	118
11452500	2017-05-04	145
11452500	2017-05-05	185
11452500	2017-05-06	278
11452500	2017-05-07	371
11452500	2017-05-08	271
11452500	2017-05-09	127
11452500	2017-05-10	62
11452500	2017-05-11	38
11452500	2017-05-12	40
11452500	2017-05-13	39
11452500	2017-05-14	48
11452500	2017-05-15	35
11452500	2017-05-16	27
11452500	2017-05-17	25
11452500	2017-05-18	24
11452500	2017-05-19	22
11452500	2017-05-20	23
11452500	2017-05-21	23
11452500	2017-05-22	26
11452500	2017-05-23	19
11452500	2017-05-24	18
11452500	2017-05-25	24
11452500	2017-05-26	23
11452500	2017-05-27	18
11452500	2017-05-28	27
11452500	2017-05-29	20
11452500	2017-05-30	16
11452500	2017-05-31	18
11452500	2017-06-01	29
11452500	2017-06-02	18
11452500	2017-06-03	19
11452500	2017-06-04	23
11452500	2017-06-05	27
11452500	2017-06-06	27
11452500	2017-06-07	22
11452500	2017-06-08	26
11452500	2017-06-09	27
11452500	2017-06-10	19
11452500	2017-06-11	29
11452500	2017-06-12	27
11452500	2017-06-13	20
11452500	2017-06-14	16
11452500	2017-06-15	15
11452500	2017-06-16	12
11452500	2017-06-17	9.7
11452500	2017-06-18	18
11452500	2017-06-19	27
11452500	2017-06-20	18
11452500	2017-06-21	10
11452500	2017-06-22	6.3
11452500	2017-06-23	6.8
11452500	2017-06-24	8.6
11452500	2017-06-25	17
11452500	2017-06-26	21
11452500	2017-06-27	16
11452500	2017-06-28	15
11452500	2017-06-29	8.2
11452500	2017-06-30	12
11452500	2017-07-01	16
11452500	2017-07-02	25
11452500	2017-07-03	29
11452500	2017-07-04	35
11452500	2017-07-05	24
11452500	2017-07-06	14
11452500	2017-07-07	17
11452500	2017-07-08	16
11452500	2017-07-09	14
11452500	2017-07-10	22
11452500	2017-07-11	21
11452500	2017-07-12	17
11452500	2017-07-13	21
11452500	2017-07-14	20
11452500	2017-07-15	17
11452500	2017-07-16	24
11452500	2017-07-17	31
11452500	2017-07-18	19
11452500	2017-07-19	13
11452500	2017-07-20	18
11452500	2017-07-21	20
11452500	2017-07-22	21
11452500	2017-07-23	28
11452500	2017-07-24	21
11452500	2017-07-25	11
11452500	2017-07-26	16
11452500	2017-07-27	17
11452500	2017-07-28	18
11452500	2017-07-29	17
11452500	2017-07-30	26
11452500	2017-07-31	23
11452500	2017-08-01	17
11452500	2017-08-02	11
11452500	2017-08-03	7.8
11452500	2017-08-04	12
11452500	2017-08-05	18
11452500	2017-08-06	20
11452500	2017-08-07	19
11452500	2017-08-08	13
11452500	2017-08-09	15
11452500	2017-08-10	10
11452500	2017-08-11	19
11452500	2017-08-12	15
11452500	2017-08-13	26
11452500	2017-08-14	31
11452500	2017-08-15	24
11452500	2017-08-16	17
11452500	2017-08-17	19
11452500	2017-08-18	24
11452500	2017-08-19	27
11452500	2017-08-20	30
11452500	2017-08-21	28
11452500	2017-08-22	17
11452500	2017-08-23	15
11452500	2017-08-24	15
11452500	2017-08-25	21
11452500	2017-08-26	25
11452500	2017-08-27	29
11452500	2017-08-28	28
11452500	2017-08-29	21
11452500	2017-08-30	20
11452500	2017-08-31	18
11452500	2017-09-01	21
11452500	2017-09-02	22
11452500	2017-09-03	26
11452500	2017-09-04	29
11452500	2017-09-05	28
11452500	2017-09-06	30
11452500	2017-09-07	29
11452500	2017-09-08	29
11452500	2017-09-09	32
11452500	2017-09-10	32
11452500	2017-09-11	30
11452500	2017-09-12	22
11452500	2017-09-13	18
11452500	2017-09-14	21
11452500	2017-09-15	27
11452500	2017-09-16	28
11452500	2017-09-17	30
11452500	2017-09-18	29
11452500	2017-09-19	27
11452500	2017-09-20	29
11452500	2017-09-21	22
11452500	2017-09-22	23
11452500	2017-09-23	21
11452500	2017-09-24	23
11452500	2017-09-25	24
11452500	2017-09-26	19
11452500	2017-09-27	21
11452500	2017-09-28	21
11452500	2017-09-29	19
11452500	2017-09-30	21
11452500	2017-10-01	26
11452500	2017-10-02	27
11452500	2017-10-03	24
11452500	2017-10-04	18
11452500	2017-10-05	18
11452500	2017-10-06	11
11452500	2017-10-07	12
11452500	2017-10-08	23
11452500	2017-10-09	23
11452500	2017-10-10	20
11452500	2017-10-11	15
11452500	2017-10-12	12
11452500	2017-10-13	12
11452500	2017-10-14	16
11452500	2017-10-15	18
11452500	2017-10-16	17
11452500	2017-10-17	12
11452500	2017-10-18	12
11452500	2017-10-19	16
11452500	2017-10-20	19
11452500	2017-10-21	22
11452500	2017-10-22	26
11452500	2017-10-23	25
11452500	2017-10-24	22
11452500	2017-10-25	23
11452500	2017-10-26	21
11452500	2017-10-27	18
11452500	2017-10-28	19
11452500	2017-10-29	22
11452500	2017-10-30	20
11452500	2017-10-31	17
11452500	2017-11-01	14
11452500	2017-11-02	18
11452500	2017-11-03	25
11452500	2017-11-04	26
11452500	2017-11-05	26
11452500	2017-11-06	26
11452500	2017-11-07	16
11452500	2017-11-08	9.0
11452500	2017-11-09	8.2
11452500	2017-11-10	5.7
11452500	2017-11-11	5.1
11452500	2017-11-12	7.9
11452500	2017-11-13	8.4
11452500	2017-11-14	8.2
11452500	2017-11-15	9.3
11452500	2017-11-16	13
11452500	2017-11-17	12
11452500	2017-11-18	12
11452500	2017-11-19	13
11452500	2017-11-20	13
11452500	2017-11-21	11
11452500	2017-11-22	9.1
11452500	2017-11-23	10
11452500	2017-11-24	12
11452500	2017-11-25	10
11452500	2017-11-26	9.1
11452500	2017-11-27	9.3
11452500	2017-11-28	9.2
11452500	2017-11-29	10
11452500	2017-11-30	10
11452500	2017-12-01	11
11452500	2017-12-02	10
11452500	2017-12-03	11
11452500	2017-12-04	10
11452500	2017-12-05	10
11452500	2017-12-06	9.2
11452500	2017-12-07	10
11452500	2017-12-08	11
11452500	2017-12-09	11
11452500	2017-12-10	10
11452500	2017-12-11	7.9
11452500	2017-12-12	8.4
11452500	2017-12-13	7.5
11452500	2017-12-14	8.1
11452500	2017-12-15	7.9
11452500	2017-12-16	8.8
11452500	2017-12-17	8.6
11452500	2017-12-18	7.6
11452500	2017-12-19	8.4
11452500	2017-12-20	8.1
11452500	2017-12-21	7.8
11452500	2017-12-22	8.1
11452500	2017-12-23	8.4
11452500	2017-12-24	8.2
11452500	2017-12-25	8.6
11452500	2017-12-26	8.9
11452500	2017-12-27	8.0
11452500	2017-12-28	6.7
11452500	2017-12-29	5.6
11452500	2017-12-30	7.4
11452500	2017-12-31	6.7
11452500	2018-01-01	7.3
11452500	2018-01-02	7.3
11452500	2018-01-03	7.1
11452500	2018-01-04	9.2
11452500	2018-01-05	8.3
11452500	2018-01-06	7.6
11452500	2018-01-07	7.0
11452500	2018-01-08	14
11452500	2018-01-09	55
11452500	2018-01-10	53
11452500	2018-01-11	56
11452500	2018-01-12	40
11452500	2018-01-13	31
11452500	2018-01-14	26
11452500	2018-01-15	24
11452500	2018-01-16	20
11452500	2018-01-17	18
11452500	2018-01-18	16
11452500	2018-01-19	15
11452500	2018-01-20	16
11452500	2018-01-21	16
11452500	2018-01-22	16
11452500	2018-01-23	17
11452500	2018-01-24	21
11452500	2018-01-25	29
11452500	2018-01-26	30
11452500	2018-01-27	40
11452500	2018-01-28	37
11452500	2018-01-29	32
11452500	2018-01-30	28
11452500	2018-01-31	26
11452500	2018-02-01	23
11452500	2018-02-02	20
11452500	2018-02-03	19
11452500	2018-02-04	18
11452500	2018-02-05	16
11452500	2018-02-06	14
11452500	2018-02-07	13
11452500	2018-02-08	11
11452500	2018-02-09	10
11452500	2018-02-10	9.4
11452500	2018-02-11	9.3
11452500	2018-02-12	10
11452500	2018-02-13	8.9
11452500	2018-02-14	7.8
11452500	2018-02-15	7.9
11452500	2018-02-16	8.9
11452500	2018-02-17	8.0
11452500	2018-02-18	8.7
11452500	2018-02-19	7.9
11452500	2018-02-20	7.1
11452500	2018-02-21	6.2
11452500	2018-02-22	5.8
11452500	2018-02-23	5.8
11452500	2018-02-24	5.9
11452500	2018-02-25	5.6
11452500	2018-02-26	6.3
11452500	2018-02-27	8.2
11452500	2018-02-28	8.1
11452500	2018-03-01	16
11452500	2018-03-02	19
11452500	2018-03-03	26
11452500	2018-03-04	30
11452500	2018-03-05	29
11452500	2018-03-06	27
11452500	2018-03-07	23
11452500	2018-03-08	20
11452500	2018-03-09	18
11452500	2018-03-10	17
11452500	2018-03-11	16
11452500	2018-03-12	15
11452500	2018-03-13	16
11452500	2018-03-14	16
11452500	2018-03-15	18
11452500	2018-03-16	22
11452500	2018-03-17	21
11452500	2018-03-18	29
11452500	2018-03-19	32
11452500	2018-03-20	28
11452500	2018-03-21	33
11452500	2018-03-22	152
11452500	2018-03-23	805
11452500	2018-03-24	276
11452500	2018-03-25	156
11452500	2018-03-26	115
11452500	2018-03-27	87
11452500	2018-03-28	70
11452500	2018-03-29	58
11452500	2018-03-30	50
11452500	2018-03-31	44
11452500	2018-04-01	41
11452500	2018-04-02	37
11452500	2018-04-03	33
11452500	2018-04-04	30
11452500	2018-04-05	28
11452500	2018-04-06	37
11452500	2018-04-07	407
11452500	2018-04-08	670
11452500	2018-04-09	285
11452500	2018-04-10	158
11452500	2018-04-11	104
11452500	2018-04-12	60
11452500	2018-04-13	32
11452500	2018-04-14	21
11452500	2018-04-15	14
11452500	2018-04-16	10
11452500	2018-04-17	4.3
11452500	2018-04-18	0.1
11452500	2018-04-19	0
11452500	2018-04-20	0
11452500	2018-04-21	0
11452500	2018-04-22	0
11452500	2018-04-23	0
11452500	2018-04-24	0
11452500	2018-04-25	0
11452500	2018-04-26	1.5
11452500	2018-04-27	1.3
11452500	2018-04-28	0
11452500	2018-04-29	1.2
11452500	2018-04-30	2.4
11452500	2018-05-01	0
11452500	2018-05-02	0
11452500	2018-05-03	0
11452500	2018-05-04	0
11452500	2018-05-05	0
11452500	2018-05-06	0
11452500	2018-05-07	1.7
11452500	2018-05-08	1
11452500	2018-05-09	0
11452500	2018-05-10	0
11452500	2018-05-11	0
11452500	2018-05-12	2.4
11452500	2018-05-13	10
11452500	2018-05-14	0.8
11452500	2018-05-15	2.7
11452500	2018-05-16	0
11452500	2018-05-17	1.8
11452500	2018-05-18	4.6
11452500	2018-05-19	5.3
11452500	2018-05-20	8.8
11452500	2018-05-21	11
11452500	2018-05-22	4.3
11452500	2018-05-23	0.5
11452500	2018-05-24	0
11452500	2018-05-25	1.8
11452500	2018-05-26	4.5
11452500	2018-05-27	4.3
11452500	2018-05-28	4.9
11452500	2018-05-29	0
11452500	2018-05-30	0
11452500	2018-05-31	0
11452500	2018-06-01	0
11452500	2018-06-02	0
11452500	2018-06-03	4.5
11452500	2018-06-04	7.5
11452500	2018-06-05	0
11452500	2018-06-06	0
11452500	2018-06-07	0
11452500	2018-06-08	0
11452500	2018-06-09	0
11452500	2018-06-10	0.1
11452500	2018-06-11	7.7
11452500	2018-06-12	2.2
11452500	2018-06-13	0.6
11452500	2018-06-14	0
11452500	2018-06-15	0
11452500	2018-06-16	0.4
11452500	2018-06-17	8.7
11452500	2018-06-18	10
11452500	2018-06-19	0.5
11452500	2018-06-20	0
11452500	2018-06-21	0
11452500	2018-06-22	0
11452500	2018-06-23	0
11452500	2018-06-24	0
11452500	2018-06-25	0
11452500	2018-06-26	0
11452500	2018-06-27	0
11452500	2018-06-28	0
11452500	2018-06-29	0
11452500	2018-06-30	0
11452500	2018-07-01	0
11452500	2018-07-02	7.4
11452500	2018-07-03	1
11452500	2018-07-04	0
11452500	2018-07-05	0
11452500	2018-07-06	0
11452500	2018-07-07	2.1
11452500	2018-07-08	8.7
11452500	2018-07-09	7.3
11452500	2018-07-10	0.7
11452500	2018-07-11	0
11452500	2018-07-12	0
11452500	2018-07-13	0
11452500	2018-07-14	0
11452500	2018-07-15	5
11452500	2018-07-16	6.2
11452500	2018-07-17	0
11452500	2018-07-18	0
11452500	2018-07-19	0.4
11452500	2018-07-20	5.5
11452500	2018-07-21	3.8
11452500	2018-07-22	8.6
11452500	2018-07-23	15
11452500	2018-07-24	7.6
11452500	2018-07-25	0.8
11452500	2018-07-26	4.5
11452500	2018-07-27	10
11452500	2018-07-28	6.4
11452500	2018-07-29	10
11452500	2018-07-30	23
11452500	2018-07-31	19
11452500	2018-08-01	20
11452500	2018-08-02	17
11452500	2018-08-03	12
11452500	2018-08-04	12
11452500	2018-08-05	19
11452500	2018-08-06	24
11452500	2018-08-07	11
11452500	2018-08-08	4.7
11452500	2018-08-09	9.1
11452500	2018-08-10	4.6
11452500	2018-08-11	3.1
11452500	2018-08-12	0
11452500	2018-08-13	8.1
11452500	2018-08-14	2.1
11452500	2018-08-15	3.3
11452500	2018-08-16	0.8
11452500	2018-08-17	0
11452500	2018-08-18	0
11452500	2018-08-19	0.4
11452500	2018-08-20	5
11452500	2018-08-21	6.8
11452500	2018-08-22	5.3
11452500	2018-08-23	0.4
11452500	2018-08-24	0
11452500	2018-08-25	0
11452500	2018-08-26	0.2
11452500	2018-08-27	10
11452500	2018-08-28	7.2
11452500	2018-08-29	3.6
11452500	2018-08-30	3.6
11452500	2018-08-31	6.9
11452500	2018-09-01	7.3
11452500	2018-09-02	10
11452500	2018-09-03	9.1
11452500	2018-09-04	8.8
11452500	2018-09-05	2.2
11452500	2018-09-06	0
11452500	2018-09-07	0
11452500	2018-09-08	0
11452500	2018-09-09	0
11452500	2018-09-10	6.9
11452500	2018-09-11	0.9
11452500	2018-09-12	0
11452500	2018-09-13	0
11452500	2018-09-14	0
11452500	2018-09-15	3.0
11452500	2018-09-16	3.8
11452500	2018-09-17	10
11452500	2018-09-18	5.5
11452500	2018-09-19	2.0
11452500	2018-09-20	4.1
11452500	2018-09-21	3.3
11452500	2018-09-22	1.6
11452500	2018-09-23	4.2
11452500	2018-09-24	6.3
11452500	2018-09-25	1.0
11452500	2018-09-26	0.6
11452500	2018-09-27	0.5
11452500	2018-09-28	0
11452500	2018-09-29	0
11452500	2018-09-30	0
