"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,1.58334657439697e-05,1.59115070884788e-06,1.96453136863195e-05,1.49783028661358e-06,6.59097209082168e-05
"2","WY 2017",365,0.000150719402074038,1.21891798840123e-05,4.35389006066115e-05,8.31344290111414e-05,0.000252202439891677
