"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,3.76763095044834e-05,9.76392953410452e-06,0.00012652489329818,4.82535082036917e-07,0.000239604880504736
"2","WY 2017",365,0.00138549666071684,0.000254191370464285,0.000944759577712178,0.000340954091209559,0.00384312226047124
