"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,3.59126156901499e-05,1.06545441065092e-05,0.000136884308894613,3.54802466539962e-07,0.000234091138474462
"2","WY 2017",365,0.00141751362240669,0.000419575133960216,0.00148197761992565,0.000181795973408509,0.00528076059512423
