"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.000136147664887385,6.32681166751476e-05,6.34144581649784e-05,5.17835057940795e-05,0.000294141856711522
"2","WY 2017",365,0.00022798826935355,5.87744565286139e-05,5.91586798208399e-05,0.000133806220090931,0.000363956747061682
