"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2017",365,0.0108842861864597,0.00252174254182028,0.00330873849953724,0.00581486693818091,0.0186497900781045
"2","WY 2018",365,0.000435764929144713,NA,NA,NA,NA
