"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2017",365,0.00268338444610247,0.000244094991234207,0.000349461538607867,0.00206367480547039,0.00343099862588877
"2","WY 2018",365,2.80016511684221e-05,1.31542973247419e-05,1.66625483981167e-05,8.17903930081144e-06,7.07973429003934e-05
