"","Date","Flow","Flux","Std.Err","SEP","L90","U90"
"169",2017-03-18,2893,1.36504963564417,0.224481597255671,0.98630379866946,0.358320178224056,3.41658665557564
"170",2017-03-19,2831,1.31563061106782,0.216572099396067,0.95064605709381,0.345325150102604,3.29299470266705
"171",2017-03-20,2678,1.19688370043716,0.197731281685784,0.865003386144352,0.314082588608458,2.99609643255608
"172",2017-03-21,2783,1.2778833218044,0.210557996239919,0.923416191967345,0.335396399337833,3.19860511021235
"173",2017-03-22,2844,1.32593096512506,0.218217306346109,0.958077392189638,0.348034042923558,3.31875330063588
"174",2017-03-23,1966,0.706687212332798,0.122066517808571,0.51197388682356,0.184877890846968,1.77149656337632
"175",2017-03-24,1832,0.626459590309843,0.109885060676142,0.454253947019668,0.163705449334642,1.5711895348819
"176",2017-03-25,2212,0.864116191984211,0.146064720222773,0.625272533995024,0.226408230546387,2.16462617415833
"177",2017-03-26,1901,0.667275922285206,0.116081280354937,0.483618292849148,0.174477516910061,1.67309498912428
"178",2017-03-27,1810,0.613668549597088,0.107943033976367,0.445052053082346,0.160329565232786,1.53925497346104
"179",2017-03-28,1741,0.574256684783758,0.101955865209418,0.41669959033047,0.14992759582256,1.44085884265952
"180",2017-03-29,1681,0.54086302197211,0.0968756495672666,0.392676547889777,0.141114093469094,1.35748771683285
"181",2017-03-30,1639,0.517978274844677,0.0933880865039793,0.376213099928834,0.135074417114165,1.30035243892258
"182",2017-03-31,1155,0.284618579805402,0.0570459600265381,0.208218151729118,0.0735429147686571,0.717501123733097
"183",2017-04-01,993,0.219672985948134,0.0463672606427957,0.161362267618764,0.0564669596328852,0.555083674536868
"184",2017-04-02,770,0.141969659388288,0.0328259741652407,0.105142235353908,0.0361121187345048,0.360438864318807
"185",2017-04-03,674,0.112928979790375,0.0274144647530715,0.0840508022377078,0.0285421627703528,0.287531912093899
"186",2017-04-04,551,0.0798425791332874,0.0208694018213037,0.0599267255749671,0.0199614628630997,0.204278569510468
"187",2017-04-05,456,0.0576271356420612,0.0161382594972774,0.0436388954897272,0.0142415622792781,0.148198654603175
"188",2017-04-06,446,0.0554654246664882,0.0156580893979535,0.0420483766842969,0.0136875436963179,0.142730486259634
"189",2017-04-07,1257,0.329004659430294,0.0641396882364308,0.240202042091646,0.0852317930660021,0.828423936135004
"190",2017-04-08,1743,0.57538392232428,0.102127211448614,0.417510508281421,0.150225108163364,1.44367311017811
"191",2017-04-09,1831,0.625875832272619,0.109796436814501,0.453833987970736,0.163551381618071,1.56973209901105
"192",2017-04-10,1455,0.422574536323106,0.0787563103888075,0.307568103656081,0.109901267112403,1.06213999367135
"193",2017-04-11,1390,0.390798910145533,0.0738320835009898,0.28469757499835,0.101520568263116,0.982784929324931
"194",2017-04-12,1375,0.383611644988412,0.0727133880531308,0.279523761441773,0.0996253307911242,0.964834192444886
"195",2017-04-13,1529,0.459983762853933,0.0845160910880068,0.334487800039983,0.119770554083083,1.15555272247094
"196",2017-04-14,1511,0.450764340820482,0.0830998149949376,0.327853955549746,0.11733806532409,1.13253228993378
"197",2017-04-15,1418,0.40436159573237,0.075937974353849,0.294459966784584,0.105097363241912,1.01665708975589
"198",2017-04-16,1409,0.399981413051451,0.0752585644697684,0.291307232414437,0.103942153205555,1.00571801931785
"199",2017-04-17,1615,0.50508420118932,0.091420237731267,0.366936746746185,0.131671591794915,1.26815985347878
"200",2017-04-18,1614,0.504549847626046,0.0913386366621729,0.36655231279838,0.131530575314697,1.26682572412805
"201",2017-04-19,1576,0.484417002574403,0.0882609244928472,0.352067625581062,0.126217682742058,1.21655896467884
"202",2017-04-20,1263,0.331697690636883,0.0645660446804453,0.24214186556264,0.0859413405574011,0.835152462605997
"203",2017-04-21,1215,0.310407514087685,0.061183573997211,0.226804173583439,0.0803329157038427,0.781954767175907
"204",2017-04-22,1185,0.297397861279164,0.0591022777941749,0.217429258011605,0.0769070586370422,0.749442308589773
"205",2017-04-23,833,0.162499069261893,0.0365154663116811,0.120020358780016,0.0414783345112583,0.411914169187589
"206",2017-04-24,627,0.0997274325823261,0.0248604652885755,0.074439958813689,0.025111626068005,0.254343190005548
"207",2017-04-25,477,0.0622780050443068,0.0171580434805938,0.047057022748211,0.0154352718554557,0.159955614255548
