"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,2.82491821152756e-05,3.49591841348148e-06,2.08265771510131e-05,6.25073138283107e-06,8.27114552579818e-05
"2","WY 2017",365,0.000150953140667434,2.25107947870378e-05,6.31422464914499e-05,6.3390722884873e-05,0.000305937695777876
"3","WY 2018",365,1.82046718227048e-06,5.76500510162548e-07,2.59586869739135e-06,1.32603442410653e-07,8.23942115085086e-06
